post_id,brand,post_text,post_type,publish_time,likes_count,shares_count,comments_count,reactions_breakdown,hashtags,post_url,crawl_source
833260179402844,katinat,"""Phép Màu"" đã gọi tên Katies chưa?
Cùng KATINAT điểm danh những món quà voucher ""xịn sò"" mà Katies đã sở hữu được sau 03 ngày săn Ly Phép Màu ngay bên dưới nha 👇🥳 

🎀 Ưu đãi 25k cho hoá đơn từ 80k.
🎀 Ưu đãi miễn phí 01 phần Topping 15k khi mua 01 thức uống bất kỳ.
🎀 Ưu đãi miễn phí tăng kích cỡ từ cỡ nhỏ lên cỡ lớn cho 01 ly Trà Sữa Oolong Nướng/ Trà Sữa Oolong Ba Lá.",text,2025-11-18T08:03:27.000Z,293,6,41,,,https://www.facebook.com/katinat.vn/posts/pfbid02QxGacccktp865YtSeXfyo2CCJhe6vCmfHjF8TBJVBNGa8m6jSkoaRS1qV6jspim8l,apify-v3
833183269410535,katinat,"🎀 ""Phép Màu"" tại KATINAT ngay lúc này!
Cảm ơn các Anh/Chị đối tác giao hàng đã cùng KATINAT trao những món quà ""Phép Màu"" đến tận tay Katies.
Ly Phép Màu đang được phục vụ trong tất cả thức uống size L, Katies có thể săn trực tiếp hoặc order qua các ứng dụng giao hàng ShopeeFood, GrabFood, Xanh Ngon, BeFood và app KATINAT ✨

Ngoài ra, nếu Katies có nhu cầu lên đơn số lượng lớn, hãy liên hệ ngay email cs@katinat.vn hoặc fanpage KATINAT để mở tiệc “Phép Màu” cùng ưu đãi độc quyền đến 20% nha Katies ơi! 🥳",text,2025-11-18T05:31:03.000Z,264,3,22,,,https://www.facebook.com/katinat.vn/posts/pfbid02bQbywpuVCjika1cBhgsXhRmhggV8SmVHFkKcq6LtLnKhoa4f1Ya73uy5sjiRH9uxl,apify-v3
833109182751277,katinat,Xe chở quà của Ông Già Noel đã bắt đầu chuyến hành trình mang “Phép Màu” đến với Katies! Wish you a Bowtiful Christmas 🎀✨,video,2025-11-18T03:03:19.000Z,10000,152,80,,,https://www.facebook.com/reel/846024454680432/,apify-v3
832688529460009,katinat,"“RESORT” KATINAT D-JOY NGUYỄN LƯƠNG BẰNG XIN CHÀO! 🥳

🌊 Được lấy cảm hứng từ biển cả, KATINAT D-Joy Nguyễn Lương Bằng mang đến một “resort thu nhỏ” giữa lòng thành phố, thoáng đãng, tràn ngập ánh sáng, với hơi thở đại dương len vào từng chi tiết từ nét thổ dân phóng khoáng, dáng cánh buồm mềm mại đến tre mây tự nhiên.

Toạ lạc ngay trung tâm khu giải trí tổ hợp D-Joy, cửa hàng chính thức mở cửa đón Katies đến săn Ly Phép Màu từ 18/11/2025, tại:

📍Số 61 (Lô MD6), đường Nguyễn Lương Bằng, Phường Tân Mỹ, Thành phố Hồ Chí Minh.

Mừng khai trương, KATINAT D-Joy Nguyễn Lương Bằng mang đến cho Katies nhiều ưu đãi hấp dẫn:
🔸Miễn phí 01 phần Topping Kem Sữa Phô Mai/ Huyền Châu/ Trân Châu Trắng khi mua 01 thức uống bất kỳ.
🔸Nhận ngay 01 thức uống size L khi mua 01 Ly Ngàn Sao màu ngẫu nhiên.
🔸Ưu đãi 30% cho các sản phẩm Merchandise bao gồm Túi Nhung Tăm/ Túi Phúng Phính/ Túi Dã Ngoại Giữ Nhiệt khi mua 01 thức uống size L bất kỳ.
🔸Ưu đãi 50k cho hóa đơn từ 150k khi đặt hàng qua ứng dụng KATINAT và nhập code OPENKATINATNGUYENLUONGBANG
*Lưu ý: Số lượng ưu đãi có hạn, chương trình có thể kết thúc sớm hơn dự kiến.
*Tất cả thức uống size L sẽ được phục vụ trong Ly Phép Màu.

🎀 Lên lịch check-in KATINAT D-Joy Nguyễn Lương Bằng và săn Ly Phép Màu thôi Katies ơi!",text,2025-11-17T13:31:05.000Z,1855,61,223,,,https://www.facebook.com/katinat.vn/posts/pfbid02Vn4mMrFMNsSh1cb26EkFSjC73eP72sAhqUj5WKqcXgxe9pUZWEjik3gq55f2y9Cml,apify-v3
832530096142519,katinat,"[Ưu đãi dành cho các đơn hàng lớn]
ĐÃI TIỆC “PHÉP MÀU” - TRI ÂN THẦY CÔ CÙNG VỚI ƯU ĐÃI ĐẾN 20% 🥳

Như những món quà bất ngờ khiến ngày Nhà Giáo Việt Nam 20/11 thêm trọn vẹn, Ly Phép Màu cùng ưu đãi lên đến 20% sẽ là lựa chọn tinh tế để Katies gửi trao lời tri ân đến thầy cô. 🌷

Trong dịp hội ngộ này, hãy cùng nhau nhâm nhi những thức uống đặc trưng KATINAT và tận hưởng khoảnh khắc “mở nơ xinh” để đón nhận loạt quà tặng bất ngờ từ KATINAT và Fujifilm Việt Nam:
🎀 08 Giải Đặc Biệt: Máy ảnh Fujifilm X Half
🎀 12 Giải Nhất: Máy ảnh Fujifilm Instax Mini Evo™
🎀 18 Giải Nhì: Máy ảnh Fujifilm Instax Pal™
Cùng nhiều Merchandise giới hạn mùa lễ hội và hàng ngàn Voucher ưu đãi hấp dẫn.

✨ Liên hệ email cs@katinat.vn hoặc fanpage KATINAT để mở tiệc “Phép Màu” nha Katies ơi!",text,2025-11-17T09:00:45.000Z,174,4,23,,,https://www.facebook.com/katinat.vn/posts/pfbid02soAjsr7qjQvumVUdMJSTr3Ydp9sDDf1BsAzq3UUURrL7P2usFvy7MzpxbfpEuvrMl,apify-v3
832365739492288,katinat,"""Đại chiến xé nơ"" Ly Phép Màu tại văn phòng sáng đầu tuần 🤣🤣🤣
Manifest Ông Già Noel đưa ""sít rịt"" về đúng địa chỉ công ty 🙏🏻🎀✨",text,2025-11-17T03:30:46.000Z,1102,18,321,,,https://www.facebook.com/katinat.vn/posts/pfbid0eemqzFDLDTbbi34hMWb3cnC7KwjYThxZm7EA1eA1XHLarvVWuhLR1hVLVz4x6yzUl,apify-v3
832350542827141,katinat,Katies đã nhận được “Phép Màu” mùa Giáng Sinh này chưaaaa 💖✨,video,2025-11-17T03:04:44.000Z,157,8,14,,,https://www.facebook.com/reel/845883237894650/,apify-v3
832298802832315,katinat,"KATINAT X SHOPEEFOOD KHAO DEAL MUA 1 TẶNG 1 🎀

Săn ngay Ly Phép Màu và mở nơ xinh bí ẩn với deal độc quyền Mua 1 Tặng 1 từ ShopeeFood. Duy nhất 17/11, Katies Katies sẽ được “kưng” ngay ưu đãi độc quyền các thức uống best-seller:
⭐Tặng 01 Trà Sữa Chôm Chôm (L)/ Bơ Già Dừa Non (S)/ Iki Matcha Latte (S)/ Cóc Cóc Đác Đác (L) khi mua 01 Trà Sữa Chôm Chôm (L)
⭐Tặng 01 Trà Sữa Thanh Hương Camellia (L) khi order 01 Iki Matcha Tàu Hủ (S).

👉Đặt lịch săn deal, đón ngay cơ hội trúng Fujifilm tại ShoopeFood: https://shopeefood.vn/u/bu38Vtx
#KATINAT #ShopeeFood",photo,2025-11-17T01:21:35.000Z,1565,77,325,,,https://www.facebook.com/katinat.vn/posts/pfbid02YgMmhPw9qNriTY84EimPWDrvEfDUfn6PgdoyBhuMCqZiVSnCxJdQ7RFahHpT5842l,apify-v3
831958456199683,katinat,"Katies khi ""mở nơ"" Ly Phép Màu:

❌ Xe chở quà của Ông Già Noel lạc đường rồi...
✅ Nhà Ông Già Noel ở đâu nói mau?! Katies qua chở luôn cho nhanh nè 😤😇",photo,2025-11-16T14:10:08.000Z,794,11,278,,,https://www.facebook.com/katinat.vn/posts/pfbid02itVhq2U5cbnAnRHTfjS6eAmtQq1RkZ1jD1LbejRfna7j2UbS6gF9YSqwXaGsMs4kl,apify-v3
831777932884402,katinat,"Cầm trên tay bó hoa “Phép Màu”, đố Katies xác suất bao nhiều để mở nơ xinh ra được cả 03 Máy ảnh Fujifilm X half 🎀🤣

Katies và Fujier cùng nhau lập hội, tranh thủ ghé KATINAT săn ""sít rịt"" và đón nhận phép màu mùa Giáng Sinh nha 😇🪄✨",photo,2025-11-16T09:01:54.000Z,556,8,50,,,https://www.facebook.com/katinat.vn/posts/pfbid034wunr3fBY22SheNbLsLZD63CTe6pX7Xh1maAaK3qu77aEioK5wreUHnBDZKQuY6Yl,apify-v3
831655199563342,katinat,"Cuối tuần hoàn hảo chính là cùng bạn thân ghé KATINAT nhâm nhi Trà Sữa Chôm Chôm, Bơ Già Dừa Non, check-in Ly Phép Màu lung linh và mở nơ trúng ngay ""sít rịt"" Máy ảnh Fujifilm X Half 🎀📸🥳

Bạn thân ơi, cùng tới KATINAT sở hữu Ly Phép Màu và săn quà ngay thôi 🪄✨",photo,2025-11-16T05:01:46.000Z,281,9,48,,,https://www.facebook.com/katinat.vn/posts/pfbid0ju2tUsuSezooixrshcMk8eQfUdDEAK4QXKzEtTWhCARv2EwNuHNzD33EofajsH6al,apify-v3
831019159626946,katinat,"KATIES ƠI, KHOE NGAY TÌNH HÌNH SĂN LY PHÉP MÀU VỚI KATINAT NÀO! 🥰

Từ 15/11/2025, tất cả các thức uống size L sẽ được KATINAT phục vụ trong Ly Phép Màu. Với mỗi ly là 01 cơ hội săn những món quà giá trị đến từ KATINAT và Fujifilm Việt Nam bằng cách mở nơ. 🥳

Để khoảnh khắc “mở nơ” trọn vẹn nhất, cùng KATINAT điểm qua cơ cấu giải thưởng:

✨ 08 Giải Đặc Biệt: Máy ảnh Fujifilm X half
✨ 12 Giải Nhất: Máy ảnh Fujifilm instax mini Evo™
✨ 18 Giải Nhì: Máy ảnh Fujifilm instax Pal™

Cùng các sản phẩm Merchandise giới hạn mùa lễ hội, mang đậm dấu ấn thương hiệu KATINAT và hàng ngàn Voucher ưu đãi khác.

🎀 Cách nhận thưởng:

Khi “mở nơ” và nhận được phiếu quà tặng, Katies vui lòng thông báo với nhân viên cửa hàng để được xác nhận và hướng dẫn hoàn tất thông tin.

Link chi tiết thể lệ sẽ được KATINAT ghim tại phần bình luận. Mọi thắc mắc về chương trình Katies có thể liên hệ Fanpage hoặc email cs@katinat.vn.",photo,2025-11-15T09:02:53.000Z,247,9,65,,,https://www.facebook.com/katinat.vn/posts/pfbid02uAthKo5KSaK7vgXGU3uMwutEccfdhNpt2zySxkSJxfvj1XFt5pJsg5ygjexETkQzl,apify-v3
830749629653899,katinat,"Tự tin là Katies đầu tiên sở hữu Ly Phép Màu và săn ""sít rịt"" từ KATINAT x Fujifilm Việt Nam vào lúc 7:30 sáng ngày 15/11/2025!!! 🎀🤩✨

Ly Phép Màu đã chính thức có mặt trên toàn hệ thống KATINAT, ứng dụng giao hàng ShopeeFood, GrabFood, Xanh Ngon, BeFood và app KATINAT. Katies và Fujier cùng lập hội ghé KATINAT nhâm nhi Trà Sữa Chôm Chôm, Bơ Già Dừa Non và ""mở nơ"" săn quà từ hôm nay nha!",text,2025-11-15T00:31:25.000Z,1057,32,295,,,https://www.facebook.com/katinat.vn/posts/pfbid02fcoDtzVZ378JoiqUukDJGYhTGxSi7GZ3gfqQcXUqQi83RZkDTWByN7qJVy2ZhxNml,apify-v3
830385903023605,katinat,"Katies nào sẽ là người đầu tiên may mắn nhận được “phép màu” từ KATINAT? 🎉

😇 Bình thường chỉ ước thời gian trôi chậm hơn, giờ thì lại muốn mang ngay ngày 15/11 đến đây để KATINAT biết ""ai, là ai"" sẽ nhận được những phần quà sau: 

✨ 08 Giải Đặc Biệt: Máy ảnh Fujifilm X half
✨ 12 Giải Nhất: Máy ảnh Fujifilm instax mini Evo™
✨ 18 Giải Nhì: Máy ảnh Fujifilm instax Pal™
Cùng các sản phẩm Merchandise giới hạn mùa lễ hội, mang đậm dấu ấn thương hiệu KATINAT và hàng ngàn Voucher ưu đãi khác đã sẵn sàng vào ngày mai! 

Hẹn Katies và Fujier cùng đón một mùa Giáng Sinh đầy háo hức, tận hưởng trọn vẹn khoảnh khắc hồi hộp và háo hức khi mở những chiếc nơ xinh bí ẩn từ ngày 15/11/2025 nha! 🎀

*Ly Phép Màu sẽ được phục vụ trong tất cả thức uống size L, áp dụng khi mua trực tiếp hoặc trên các ứng dụng giao hàng và app KATINAT với số lượng có hạn.",photo,2025-11-14T13:02:06.000Z,547,21,89,,,https://www.facebook.com/katinat.vn/posts/pfbid028goYZmTkiGRpc3mDJEqJ2AA6Luz847A2EktemGFHUEZpRsj9Ttrni81JaaXGQGrrl,apify-v3
830306889698173,katinat,"Thương mời Katies đến sở hữu Ly Phép Màu và mở những chiếc nơ xinh bí ẩn, tận hưởng khoảnh khắc “săn quà” Giáng Sinh vào 15/11/2025 tại KATINAT nha! 🎀✨",photo,2025-11-14T10:51:55.000Z,391,4,20,,,https://www.facebook.com/katinat.vn/posts/pfbid0LgN37nGWvqA22axcE55mRRtvRWP1jqRqurxVVJ8B4DacAZyGJYv8goq2TpMmLuwNl,apify-v3
830274063034789,katinat,"Katies đã sẵn sàng “Mở Nơ Xinh Bí Ẩn, Đón Giáng Sinh Phép Màu” cùng KATINAT vào ngày 15.11 này chưaaaa 🎀🎁",video,2025-11-14T10:02:05.000Z,713,7,19,,,https://www.facebook.com/reel/1784145662988038/,apify-v3
829489943113201,katinat,"LẦN ĐẦU TIÊN, KATINAT HỢP TÁC VỚI FUJIFILM VIỆT NAM CÙNG
MỞ NƠ XINH BÍ ẨN, ĐÓN GIÁNG SINH PHÉP MÀU 🎀

Mùa Lễ hội năm nay, KATINAT chính thức hợp tác cùng Fujifilm Camera Vietnam mở ra mùa Giáng Sinh 2025, mang đến “phép màu” là những món quà ẩn sau chiếc nơ của phiên bản ly giới hạn – Ly Phép Màu, ra mắt từ 15/11/2025. 🎉

Với thiết kế cổ điển, màu ảnh giàu cảm xúc cùng phong cách riêng từ bộ Film Simulation, Fujifilm luôn là thương hiệu Máy ảnh nhận được sự “ưu ái” của giới trẻ, đặc biệt là Katies với niềm yêu thích bắt trọn mọi khoảnh khắc trong cuộc sống.

KATINAT tin rằng chiếc máy ảnh Fujifilm sẽ là “bạn đồng hành” lý tưởng để Katies ghi lại những kỷ niệm cùng Ly Phép Màu và tận hưởng mở chiếc nơ xinh để có cơ hội sở hữu:
✨ 08 Giải Đặc Biệt: Máy ảnh Fujifilm X half
✨ 12 Giải Nhất: Máy ảnh Fujifilm instax mini Evo™
✨ 18 Giải Nhì: Máy ảnh Fujifilm instax Pal™
Cùng các sản phẩm Merchandise giới hạn mùa lễ hội, mang đậm dấu ấn thương hiệu KATINAT và hàng ngàn Voucher ưu đãi khác.

Ly Phép Màu sẽ được phục vụ trong tất cả thức uống size L, áp dụng khi mua trực tiếp hoặc trên các ứng dụng giao hàng và app KATINAT. (Số lượng ly có hạn)

Hẹn Katies và Fujier cùng đón một mùa Giáng Sinh đầy háo hức, tận hưởng trọn vẹn khoảnh khắc bất ngờ và hồi hộp khi mở những chiếc nơ xinh bí ẩn từ ngày 15/11/2025 nha!",photo,2025-11-13T09:18:38.000Z,3154,87,228,,,https://www.facebook.com/katinat.vn/posts/pfbid0K991NCeeT4UHyMrBhX6oJe6feXjigJVEJiF52rkdZTtE3M1dk7Ahjct5rfN8f4z8l,apify-v3
828691093193086,katinat,"CHÍNH THỨC RA MẮT LY PHÉP MÀU – Phiên bản ly giới hạn mùa Lễ hội 2025
MỞ NƠ XINH BÍ ẨN, ĐÓN GIÁNG SINH PHÉP MÀU CÙNG KATINAT x FUJIFILM

🎅 Gói trọn tinh thần của trò chơi “Secret Santa” đầy bất ngờ và háo hức của Giáng Sinh, mùa Lễ hội năm nay KATINAT mang đến cho Katies phiên bản ly giới hạn - Ly Phép Màu, chính thức ra mắt từ 15/11/2025 trên toàn hệ thống KATINAT và được phục vụ trong tất cả thức uống size L.

Đặc biệt, ẩn sau những chiếc nơ nổi bật trên nền ly Hologram lấp lánh chính là món quà bất ngờ, mỗi lần Katies “mở nơ” chính là khoảnh khắc đón nhận “phép màu” từ những món quà giá trị đến từ KATINAT và Fujifilm Camera Vietnam:
🎁 08 Giải Đặc Biệt: Máy ảnh Fujifilm X half
🎁 12 Giải Nhất: Máy ảnh Fujifilm instax mini Evo™
🎁 18 Giải Nhì: Máy ảnh Fujifilm instax Pal™
Cùng các sản phẩm Merchandise giới hạn mùa lễ hội, mang đậm dấu ấn thương hiệu KATINAT và hàng ngàn Voucher ưu đãi khác.

Thương mời Katies đến sở hữu Ly Phép Màu và mở những chiếc nơ xinh bí ẩn, tận hưởng khoảnh khắc “săn quà” Giáng Sinh 2025 tại KATINAT nha! 🎄
*Số lượng ly giới hạn nha Katies ơi!",photo,2025-11-12T09:53:28.000Z,32859,505,2285,,,https://www.facebook.com/katinat.vn/posts/pfbid02GGGHY4skdURD4ZSk3X5RoXrVp1qsMsDGNRe3SB8Uq5TFVV5bWrsxTBGJSLyEK6J3l,apify-v3
828525263209669,katinat,Cùng KATINAT bắt trọn khoảnh khắc Giáng Sinh với… 📸,video,2025-11-12T04:39:37.000Z,295,6,23,,,https://www.facebook.com/reel/1149297020686979/,apify-v3
827695816625947,katinat,"[Minigame] “MÓN QUÀ” ĐẦU TIÊN 
ĐOÁN HAY - TRÚNG NGAY 111 E-VOUCHER MIỄN PHÍ THỨC UỐNG TỪ KATINAT 🤩

KATINAT mang món quà Giáng Sinh “đầu tiên” đến với Katies đây!!! 111 E-Voucher miễn phí thức uống size L khi Katies tham gia #minigame dự đoán đáp án chính xác điền vào dấu “…”

Câu hỏi: Chụp hình đẹp phải có “…”
Gợi ý đây là 1 thương hiệu 📸 được giới trẻ yêu thích, sẽ hợp tác với KATINAT.

📌 Thể lệ tham gia siêu đơn giản:
Bước 1: Bình luận đáp án đúng vào dấu “…”
Bước 2: Thả t.im và chia sẻ bài viết này ở chế độ công khai + tag thêm 02 người bạn thân.
Ví dụ: Chụp hình đẹp phải có “người yêu” @banthan1 @banthan2
Bước 3: Gia nhập vào cộng đồng “fan cứng” KATINAT https://www.facebook.com/share/g/1CjbGhtMqC/?mibextid=wwXIfr

KATINAT sẽ chọn ra 111 Katies có đáp án chính xác và may mắn nhất để gửi tặng 111 E-Voucher miễn phí thức uống size L.

👉 Kết quả sẽ được công bố bên dưới phần bình luận của bài viết này vào 12:00 ngày 14/11/2025. Katies hãy cùng đón chờ nhé!",photo,2025-11-11T04:01:13.000Z,1986,1938,2759,,,https://www.facebook.com/katinat.vn/posts/pfbid0U764u6weRJG23iPe2nVsejoBEJeQgihNHoSSASiygcbd3dmJJpQZW3prPZcHLoLnl,apify-v3
826970090031853,katinat,"Chẳng phải ... 
Vậy sao chúng ta gặp nhau vào 15/11/2025 ✨😋",photo,2025-11-10T08:02:38.000Z,5404,30,109,,,https://www.facebook.com/katinat.vn/posts/pfbid0bDuGTxCdpJwLRieKLaD5dCh3uDb1rqQtHS2hPqZ371VewM8C9zWbfWLyHFHXVUZml,apify-v3
826939176701611,katinat,"KATINAT x GRABFOOD KHAO DEAL MUA 01 TẶNG 01🥳

Tín đồ Trà Sữa, hội mê Matcha không thể bỏ lỡ 02 ngày 13/11 và 18/11 vì KATINAT x GrabFood tung deal Mua 01 Tặng 01 siêu hời:
🥤Nhận ngay 01 Trà Sữa Oolong Nướng (S)/ Trà Sữa Oolong Ba Lá (S) khi order 01 Bơ Già Dừa Non (S) giá chỉ 55k. 
🥤Nhận ngay 01 Iki Matcha Latte (S)/ 01 Trà Sữa Chôm Chôm (L) khi order 01 Iki Matcha Latte (S)/ 01 Trà Sữa Chôm Chôm (L) chỉ với 59K. 

👉Lên lịch chốt đơn ngay trên ứng dụng GrabFood Katies ơi: https://grb.to/GrabFoodxKatinat",photo,2025-11-10T07:11:57.000Z,113,11,18,,,https://www.facebook.com/katinat.vn/posts/pfbid0Yr5YoRNA45uFzM1DeZ7H2ikNAwEfNscWdembMEu5ESWAaASZiRKYvP1uPV5fHaA8l,apify-v3
826762733385922,katinat,"KHỞI ĐẦU TUẦN MỚI CÙNG CÀ PHÊ PHIN MÊ TRỨ DANH KATINAT! ✨☕

Chiều trọn gu thưởng thức cà phê của Katies, từ 100% hạt Robusta thượng hạng được rang xay theo công thức đặc biệt với phương pháp pha phin truyền thống, từng ly Cà Phê Phin Mê được KATINAT gói trọn hương vị đậm đà, hương thơm nồng nàn và hậu vị sánh mịn.
☕ Với 4 phong vị:
Mê Đen Đá – Đậm vị nguyên bản, tỉnh táo từng giây.
Mê Sữa Đá – Cà phê sữa đậm đà, hậu vị cân bằng.
Mê Xỉu – Hòa quyện nhẹ nhàng giữa cà phê và sữa tươi, ngọt thanh vừa đủ.
Mê Dừa Non – Thanh mát, béo dịu, thơm ngọt tự nhiên.

Chọn ngay Cà Phê Phin Mê nạp đầy năng lượng để khởi đầu tuần mới trọn vẹn nhé Katies ơi!",text,2025-11-10T02:05:36.000Z,128,16,7,,,https://www.facebook.com/katinat.vn/posts/pfbid02pWVFVzMLoGRgwrBeXZfkaGeSm7mUpocjzQ5oCVnxdwBgjVAxwoQXDYi2xxd2qaAkl,apify-v3
826289883433207,katinat,"🏆🏆🏆🏆🏆🏆
mua 1 T1
duy nhất 11/11 trên ShopeeFood
🎉",text,2025-11-09T12:54:13.000Z,785,13,90,,,https://www.facebook.com/katinat.vn/posts/pfbid0MqrZh2hEfPRtwWujqeyZ8Q9acFHYSY8Ansk48Er57wG2rBXFYp2vWxf7LJvPaPTkl,apify-v3
826221503440045,katinat,"PHIÊU CÙNG NHỊP ACOUSTIC NGÀY ĐÔNG TẠI PHIÊU SHOW THÁNG 11 🎶

Khi tiết trời bắt đầu trở lạnh, còn gì tuyệt hơn khi cùng người thương ngồi nhâm nhi Trà Sữa Chôm Chôm hay Bơ Già Dừa Non yêu thích, ""chóp chép"" 6 vị bánh tráng đặc trưng KATINAT và hoà mình trong giai điệu du dương của đêm nhạc Acoustic Phiêu Show 🎵

Phiêu Show tháng 11 trở lại KATINAT với không gian ngập tràn ánh đèn lấp lánh cùng những giai điệu đặc biệt của mùa lễ hội, mời Katies lưu ngay lịch diễn ra Phiêu Show, ""chốt kèo"" cùng hội bạn ghé KATINAT vào:
🔸KATINAT Bến Bạch Đằng – Thành phố Hồ Chí Minh: Thứ 3 và Thứ 7 hằng tuần (19h30 - 21h30)
🔸KATINAT Phùng Hưng – Hà Nội: Thứ 6 hằng tuần (19h30 - 21h30)
🔸KATINAT Bến Bính - Hải Phòng: Thứ 7 hằng tuần (19h30 - 21h30)
🔸KATINAT Hạ Long – Quảng Ninh: Thứ 7 hằng tuần (19h30 - 21h30)",text,2025-11-09T11:12:23.000Z,61,11,7,,,https://www.facebook.com/katinat.vn/posts/pfbid0352VrMnzpNE1jqzKain76ngjJswSSosiyLQ2Qvo3QUWFm4Su86etQEBPFyauDwVbml,apify-v3
826067533455442,katinat,"KATINAT X SHOPEEFOOD KHAO DEAL MUA 01 TẶNG 01🤩

Ngày đôi vui gấp bội cùng ưu đãi Mua 01 Tặng 01 độc quyền KATINAT x ShopeeFood, Duy nhất ngày 11/11 Katies sẽ được “kưng” ngay ưu đãi độc quyền các thức uống best-seller:
⭐Nhận ngay 01 Trà Sữa Chôm Chôm (L)/ Bơ Già Dừa Non (S)/ Iki Matcha Latte (S)/ 01 Cóc Cóc Đác Đác (L) khi mua 01 Trà Sữa Chôm Chôm (L) với giá 59K.
⭐Nhận ngay 01 Trà Sữa Thanh Hương Camellia (L) khi mua 01 Iki Matcha Tàu Hủ (S) giá chỉ 69K.
⭐Đặc biệt, tung deal Bánh Tráng bất kỳ trong “Tiệm Ăn Vặt Chóp Chép” chỉ với 1K khi order hóa đơn trên 65K.

👉Đặt lịch săn deal ngay tại app ShopeeFood nha Katies ơi:  https://shopeefood.vn/u/bu38Vtx
#KATINAT #ShopeeFood",photo,2025-11-09T07:05:57.000Z,1628,78,327,,,https://www.facebook.com/katinat.vn/posts/pfbid02XbZb9dKeBaWp6ySgqP8odEhcLNNsDN6cZT7jNV1CwwTfUATYW4qoTU7FittxoJv1l,apify-v3
825987910130071,katinat,"KATINAT gửi hơi ấm đến Katies cho những ngày thời tiết se lạnh với các thức uống nóng, ấm tay ấm lòng! 🍵",video,2025-11-09T04:51:14.000Z,620,20,13,,,https://www.facebook.com/reel/626189580488717/,apify-v3
825224983539697,katinat,"Team Matcha hay Socola, Katies chọn gì để “ấm tay, ấm lòng” những ngày trời trở lạnh…? 🍂❄

Nếu Iki Matcha Latte mang hương vị matcha thanh khiết cùng sữa Meiji béo mịn, phảng phất vị hạt dẻ rang tinh tế, thì Socola Chuối Nóng lại quyến rũ với vị đắng nhẹ, thơm béo, và chút ngọt dịu từ chuối chín. Cứ thế, mỗi ngụm matcha sóng sánh, mỗi nốt hương socola ấm nồng, hương chuối chín thơm lừng, đã len lỏi vào từng góc nhỏ ấm cúng trong không gian.

Menu món nóng 2025 vẫn còn các lựa chọn hấp dẫn khác và đã có mặt tại các cửa hàng KATINAT thuộc khu vực Hà Nội, Hải Phòng, Quảng Ninh, Nghệ An, Đà Lạt, Huế, Đà Nẵng và Quy Nhơn. Ghé KATINAT chọn một góc nhỏ, thưởng thức những ly đồ uống ấm nóng nhé Katies ơi!🥰",text,2025-11-08T08:00:03.000Z,354,12,5,,,https://www.facebook.com/katinat.vn/posts/pfbid0aCAVWL11qWRXfA5KJQAxxSzJbW7s6ufWsfKx7C1HTWvMkCSPoyQ1bY2ytGEvS1U1l,apify-v3
824230050305857,katinat,"KATINAT CHÍNH THỨC ""HẸN HÒ CỐ ĐỊNH"" KATIES VÀO THỨ 6 HÀNG TUẦN 🥳

Giữa guồng quay công việc, Thứ Sáu luôn là ngày đặc biệt! Ngày mà cảm xúc lưng chừng giữa ""deadline"" chưa kịp xong nhưng tâm hồn đã cần phải chữa lành 😇

Và đó là lúc KATINAT mang ""Vũ Trụ Tươi Tỉnh"" đến cho Katies với những ưu đãi bất ngờ vào thứ 6 hàng tuần, chiều hết nấc mọi gu thưởng thức của Katies, độc quyền tại ứng dụng KATINAT.

Duy nhất hôm nay Thứ 6 (7/11), KATINAT mang ""Vũ Trụ Tươi Tỉnh"" đến cho Katies với bộ 03 thức uống best-seller cùng ưu đãi đặc biệt chỉ còn 131k (Giá gốc 161k) gồm:
☕ Espresso Sữa Đá (L)
☕ Mê Dừa Non (L)
☕ Sô-cô-la KATINAT (L)

Ưu đãi chỉ diễn ra duy nhất trên ứng dụng KATINAT, Katies lên kèo chốt đơn ngay nha: https://mba.katinat.vn/download-mobile-app-katinat",photo,2025-11-07T03:30:58.000Z,75,9,5,,,https://www.facebook.com/katinat.vn/posts/pfbid02n63VDMmAv4kRCvudLjnGrfFAm6yYjtrQH4pvs1MvzEJv2PchyvKTzw2mQp8v869pl,apify-v3
823763633685832,katinat,"Bão đến, 
Katies mọi miền nhớ đi đường cẩn thận, về nhà thật an toàn nha!🩷",text,2025-11-06T13:09:26.000Z,311,1,13,,,https://www.facebook.com/katinat.vn/posts/pfbid0gwuDdJEbu63yD7D8PJVLMcSrwptCMcmJcXTJcv7KNg7TFU31WHYdks8psVZdVPzWl,apify-v3
823621803700015,katinat,Mời Katies tham gia thử thách “chóp chép” đủ vị Bánh Tráng cùng KATINAT 😋,video,2025-11-06T09:17:08.000Z,65,2,3,,,https://www.facebook.com/reel/809173635280652/,apify-v3
822915080437354,katinat,Gợi ý combo bữa sáng hoàn hảo cho Katies… thưởng thức Trà Sữa Chôm Chôm đậm vị sau khi làm bát phở ấm lòng 😆,photo,2025-11-05T13:01:13.000Z,524,9,41,,,https://www.facebook.com/katinat.vn/posts/pfbid02NrHJ2EaVuX8mwZhiEqhYTKHNCctu9mWFA3HY1o1fR4BPmXi4bNUd96Npr7HxHMaAl,apify-v3
822760600452802,katinat,"Story Katies hôm nay kiểu … 
Ai mong chờ concept mùa đông 2025 của KATINAT giơ tay 🙋🏻‍♀️🤣",photo,2025-11-05T09:11:15.000Z,168,6,20,,,https://www.facebook.com/katinat.vn/posts/pfbid02ePGLAF9AxPBxjMxFdqnunNXU83AX8chRNpCphW7PizEaNDHQLPkuSr3kzsbsvXT1l,apify-v3
